# STEP Bible — 1 Samuel 1

> Source: STEP Bible / STEPBible-Data — https://github.com/STEPBible/STEPBible-Data
> License: CC BY 4.0 — https://creativecommons.org/licenses/by/4.0/
> 本檔是「原文證據層」資料，不是 Commentary。
> Lexicon 列的是詞彙可能義域；不可直接把所有字典義都當成本節語境義。

## 1 Samuel 1:1

**Original:** וַיְהִי֩ אִ֨ישׁ אֶחָ֜ד מִן־ הָרָמָתַ֛יִם צוֹפִ֖ים מֵהַ֣ר אֶפְרָ֑יִם וּשְׁמ֡וֹ אֶ֠לְקָנָה בֶּן־ יְרֹחָ֧ם בֶּן־ אֱלִיה֛וּא בֶּן־ תֹּ֥חוּ בֶן־ צ֖וּף אֶפְרָתִֽי׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | וַ/יְהִי֩ | va/y.Hi | and/ he was | H1961 | Hc/Vqw3ms — Consecutive Conjunction + Verb : Qal (Simple, Active) Consecutive Imperfect (Past/present Indicative) Third Singular Masculine | הָיָה (ha.yah): to be |
| 2 | אִ֨ישׁ | 'ish | a man | H376G | HNcmsa — Noun (Singular Masculine, Absolute) | אִישׁ (ish): man |
| 3 | אֶחָ֜ד | 'e.Chad | one | H259 | HNcfsa — Noun (Singular Feminine, Absolute) | אֶחָד (e.chad): one |
| 4 | מִן\־ | min- | from | H4480A | HR — Preposition | from |
| 5 | הָ/רָמָתַ֛יִם | ha./ra.ma.Ta.yim | <the>/ Ramathaim | H7436 | HTd/Npl — Definite article (Hebrew) + Proper Noun (Location) | רָמָתַיִם צוֹפִים (ra.ma.ta.yim tso.phim): Ramathaim-zophim |
| 6 | צוֹפִ֖ים | tzo.Fim | Zophim | H7436 | HNpl — Proper Noun (Location) | רָמָתַיִם צוֹפִים (ra.ma.ta.yim tso.phim): Ramathaim-zophim |
| 7 | מֵ/הַ֣ר | me./Har | from/ [the] hill country of | H2022H | HR/Ncmsc — Preposition + Noun (Singular Masculine, Construct) | הַר (har): mountain: hill country |
| 8 | אֶפְרָ֑יִם | 'ef.Ra.yim | Ephraim | H669G | HNpm — Proper Noun (Masculine individual) | אֶפְרַ֫יִם (eph.ra.yim): Ephraim |
| 9 | וּ/שְׁמ֡/וֹ | u./she.M/o | and/ name/ his | H8034 | HC/Ncmsc/Sp3ms — Conjunction + Noun (Singular Masculine, Construct) + Suffix (Third Singular Masculine) | שֵׁם (shem): name |
| 10 | אֶ֠לְקָנָה | 'El.ka.nah | [was] Elkanah | H511H | HNpm — Proper Noun (Masculine individual) | אֶלְקָנָה (el.qa.nah): Elkanah |
| 11 | בֶּן\־ | ben- | [the] son of | H1121A | HNcmsc — Noun (Singular Masculine, Construct) | בֵּן (ben): son: child |
| 12 | יְרֹחָ֧ם | ye.ro.Cham | Jeroham | H3395G | HNpm — Proper Noun (Masculine individual) | יְרֹחָם (ye.ro.cham): Jeroham |
| 13 | בֶּן\־ | ben- | [the] son of | H1121A | HNcmsc — Noun (Singular Masculine, Construct) | בֵּן (ben): son: child |
| 14 | אֱלִיה֛וּא | 'e.li.Hu' | Elihu | H453G | HNpm — Proper Noun (Masculine individual) | אֱלִיהוּ (e.li.hu): Elihu |
| 15 | בֶּן\־ | ben- | [the] son of | H1121A | HNcmsc — Noun (Singular Masculine, Construct) | בֵּן (ben): son: child |
| 16 | תֹּ֥חוּ | To.chu | Tohu | H8459 | HNpm — Proper Noun (Masculine individual) | תֹּחוּ (to.chu): Tohu |
| 17 | בֶן\־ | ven- | [the] son of | H1121A | HNcmsc — Noun (Singular Masculine, Construct) | בֵּן (ben): son: child |
| 18 | צ֖וּף | tzuf | Zuph | H6689G | HNpm — Proper Noun (Masculine individual) | צוּף (tsuph): Zuph |
| 19 | אֶפְרָתִֽי\׃ | 'ef.ra.Ti | an Ephrathite | H673G | HNgmsa — Noun (Gentilic, Singular Masculine, Absolute) | אֶפְרָתִי (eph.ra.ti): Ephraimite |

## 1 Samuel 1:2

**Original:** וְלוֹ֙ שְׁתֵּ֣י נָשִׁ֔ים שֵׁ֤ם אַחַת֙ חַנָּ֔ה וְשֵׁ֥ם הַשֵּׁנִ֖ית פְּנִנָּ֑ה וַיְהִ֤י לִפְנִנָּה֙ יְלָדִ֔ים וּלְחַנָּ֖ה אֵ֥ין יְלָדִֽים׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | וְ/ל/וֹ֙ | ve./L/o | and/ [belonged] to <the>/ him | H9002 | HC/Rd/Sp3ms — Conjunction + Preposition (Definite) + Suffix (Third Singular Masculine) | /וְ (v): and |
| 2 | שְׁתֵּ֣י | she.Tei | two | H8147 | HNcfdc — Noun (Dual Feminine, Construct) | שְׁנַ֫יִם (she.na.yim): two |
| 3 | נָשִׁ֔ים | na.Shim | wives | H802H | HNcmpa — Noun (Plural Masculine, Absolute) | אִשָּׁה (ish.shah): woman: wife |
| 4 | שֵׁ֤ם | shem | [the] name of | H8034 | HNcmsc — Noun (Singular Masculine, Construct) | שֵׁם (shem): name |
| 5 | אַחַת֙ | 'a.Chat | one | H259 | HNcfsa — Noun (Singular Feminine, Absolute) | אֶחָד (e.chad): one |
| 6 | חַנָּ֔ה | cha.Nah | [was] Hannah | H2584 | HNpf — Proper Noun (Feminine individual) | חַנָּה (chan.nah): Hannah |
| 7 | וְ/שֵׁ֥ם | ve./Shem | and/ [the] name of | H8034 | HC/Ncmsc — Conjunction + Noun (Singular Masculine, Construct) | שֵׁם (shem): name |
| 8 | הַ/שֵּׁנִ֖ית | ha./she.Nit | the/ second | H8145 | HTd/Aofsa — Definite article (Hebrew) + Aofsa | שֵׁנִי (she.ni): second |
| 9 | פְּנִנָּ֑ה | pe.ni.Nah | [was] Peninnah | H6444 | HNpf — Proper Noun (Feminine individual) | פְּנִנָּה (pe.nin.nah): Peninnah |
| 10 | וַ/יְהִ֤י | va/y.Hi | and/ it belonged | H1961 | Hc/Vqw3ms — Consecutive Conjunction + Verb : Qal (Simple, Active) Consecutive Imperfect (Past/present Indicative) Third Singular Masculine | הָיָה (ha.yah): to be |
| 11 | לִ/פְנִנָּה֙ | li/f.ni.Nah | to/ Peninnah | H6444 | HR/Npf — Preposition + Proper Noun (Feminine individual) | פְּנִנָּה (pe.nin.nah): Peninnah |
| 12 | יְלָדִ֔ים | ye.la.Dim | children | H3206 | HNcmpa — Noun (Plural Masculine, Absolute) | יֶ֫לֶד (ye.led): youth |
| 13 | וּ/לְ/חַנָּ֖ה | u./le./cha.Nah | and/ [belonged] to/ Hannah | H2584 | HC/R/Npf — Conjunction + Preposition + Proper Noun (Feminine individual) | חַנָּה (chan.nah): Hannah |
| 14 | אֵ֥ין | 'ein | not | H369 | HNcmsc — Noun (Singular Masculine, Construct) | אַ֫יִן (a.yin): nothing |
| 15 | יְלָדִֽים\׃ | ye.la.Dim | children | H3206 | HNcmpa — Noun (Plural Masculine, Absolute) | יֶ֫לֶד (ye.led): youth |

## 1 Samuel 1:3

**Original:** וְעָלָה֩ הָאִ֨ישׁ הַה֤וּא מֵֽעִירוֹ֙ מִיָּמִ֣ים׀ יָמִ֔ימָה לְהִֽשְׁתַּחֲוֹ֧ת וְלִזְבֹּ֛חַ לַיהוָ֥ה צְבָא֖וֹת בְּשִׁלֹ֑ה וְשָׁ֞ם שְׁנֵ֣י בְנֵֽי־ עֵלִ֗י חָפְנִי֙ וּפִ֣נְחָ֔ס כֹּהֲנִ֖ים לַיהוָֽה׃

| # | 原文 | Transliteration | Context gloss | Strong | Morphology | Brief lexicon |
|---:|---|---|---|---|---|---|
| 1 | וְ/עָלָה֩ | ve./'a.Lah | and/ he went up | H5927G | Hc/Vqq3ms — Consecutive Conjunction + Verb : Qal (Simple, Active) Consecutive Perfect (Future/present Indicative) Third Singular Masculine | עָלָה (a.lah): to ascend: rise |
| 2 | הָ/אִ֨ישׁ | ha./'Ish | the/ man | H376G | HTd/Ncmsa — Definite article (Hebrew) + Noun (Singular Masculine, Absolute) | אִישׁ (ish): man |
| 3 | הַ/ה֤וּא | ha./Hu' | <the>/ that | H1931 | HTd/Pp3ms — Definite article (Hebrew) + Pronoun (Third Singular Masculine) | הוּא (hu): he/she/it |
| 4 | מֵֽ/עִיר/וֹ֙ | me./'i.R/o | from/ city/ his | H5892B | HR/Ncfsc/Sp3ms — Preposition + Noun (Singular Feminine, Construct) + Suffix (Third Singular Masculine) | עִיר (ir): city |
| 5 | מִ/יָּמִ֣ים\׀ | mi./ya.Mim | from/ days | H3117I | HR/Ncmpa — Preposition + Noun (Plural Masculine, Absolute) | יוֹם (yom): day: year |
| 6 | יָמִ֔ימָ/ה | ya.Mi.ma/h | days/ towards | H3117I | HNcmpa/Sd — Noun (Plural Masculine, Absolute) + Directional Suffix | יוֹם (yom): day: year |
| 7 | לְ/הִֽשְׁתַּחֲוֹ֧ת | le./hish.ta.cha.Vot | to/ bow down | H7812 | HR/Vvcc — Preposition + Verb : Hishtaphel (Causative/declarative, Reflexive/iterative) Infinitive Construct | שָׁחָה (sha.chah): to bow |
| 8 | וְ/לִ/זְבֹּ֛חַ | ve./li/z.Bo.ach | and/ to/ sacrifice | H2076 | HC/R/Vqcc — Conjunction + Preposition + Verb : Qal (Simple, Active) Infinitive Construct | זָבַח (za.vach): to sacrifice |
| 9 | לַ/יהוָ֥ה | la./Yah.weh | to/ Yahweh | H3068G | HR/Npt — Preposition + Proper Noun (Title) | יְהֹוָה (ye.ho.vah): LORD |
| 10 | צְבָא֖וֹת | tze.va.'ot | of hosts | H6635B | HNcfpa — Noun (Plural Feminine, Absolute) | צָבָא (tsa.va): Hosts |
| 11 | בְּ/שִׁלֹ֑ה | be./shi.Loh | at/ Shiloh | H7887 | HR/Npl — Preposition + Proper Noun (Location) | שִׁלוֹ (shi.loh): Shiloh |
| 12 | וְ/שָׁ֞ם | ve./Sham | and/ there | H8033G | HC/D — Conjunction + Adverb | שָׁם (sham): there |
| 13 | שְׁנֵ֣י | she.Nei | [the] two | H8147 | HNcbdc — Noun (Dual Either gender, Construct) | שְׁנַ֫יִם (she.na.yim): two |
| 14 | בְנֵֽי\־ | ve.nei- | [the] sons of | H1121A | HNcmpc — Noun (Plural Masculine, Construct) | בֵּן (ben): son: child |
